방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,브랜드,중분류,소분류,방송날짜,방송월,방송일,방송요일,방송시간,평일/주말,공휴일,계절,방송회차,무이자/일시불,프라임시간,평균기온(°C),강수량(mm),풍속(m/s),습도(%),전운량(10분위),체감온도,비옴,뉴스건수,취급액
2020-06-28 12:20:00,20.0,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,LG,TV/냉장고/세탁기,냉장고,2020-06-28,6,28,6,12:20:00,1,0,여름,1,무이자,0.0,27.4,0.0,2.85,63.0,5.0,29.4,0,712.0,5992151.985306342
2020-06-28 12:40:00,20.0,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,LG,TV/냉장고/세탁기,냉장고,2020-06-28,6,28,6,12:40:00,1,0,여름,2,일시불,0.0,27.4,0.0,2.85,63.0,5.0,29.4,0,712.0,8179885.572995296
2020-06-28 12:40:00,20.0,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,LG,TV/냉장고/세탁기,냉장고,2020-06-28,6,28,6,12:40:00,1,0,여름,2,무이자,0.0,27.4,0.0,2.85,63.0,5.0,29.4,0,712.0,6939960.754291582
2020-06-28 13:00:00,20.0,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,LG,TV/냉장고/세탁기,냉장고,2020-06-28,6,28,6,13:00:00,1,0,여름,3,일시불,0.0,27.95,0.0,3.45,59.5,3.5,30.1,0,712.0,11544806.629015034
2020-06-28 13:00:00,20.0,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,LG,TV/냉장고/세탁기,냉장고,2020-06-28,6,28,6,13:00:00,1,0,여름,3,무이자,0.0,27.95,0.0,3.45,59.5,3.5,30.1,0,712.0,11627612.84570229
2020-06-28 13:20:00,20.0,100362,201150,에이유플러스 슈퍼선스틱 1004(최저가),이미용,39900,에이유플러스,화장품/향수,선케어,2020-06-28,6,28,6,13:20:00,1,0,여름,1,,0.0,27.95,0.0,3.45,59.5,3.5,30.1,0,51.0,1343406.129906254
2020-06-28 13:40:00,20.0,100362,201150,에이유플러스 슈퍼선스틱 1004(최저가),이미용,39900,에이유플러스,화장품/향수,선케어,2020-06-28,6,28,6,13:40:00,1,0,여름,2,,0.0,27.95,0.0,3.45,59.5,3.5,30.1,0,51.0,3142177.413057766
2020-06-28 14:00:00,20.0,100362,201150,에이유플러스 슈퍼선스틱 1004(최저가),이미용,39900,에이유플러스,화장품/향수,선케어,2020-06-28,6,28,6,14:00:00,1,0,여름,3,,0.0,28.65,0.0,3.45,58.0,2.0,30.9,0,51.0,4250821.113830685
2020-06-28 14:20:00,20.0,100437,201354,강원도산골더덕무침10팩,농수축,30900,기타_농수축브랜드,가공식품,김치/반찬,2020-06-28,6,28,6,14:20:00,1,0,여름,1,,0.0,28.65,0.0,3.45,58.0,2.0,30.9,0,1980.0,6524849.208498656
2020-06-28 14:40:00,20.0,100437,201354,강원도산골더덕무침10팩,농수축,30900,기타_농수축브랜드,가공식품,김치/반찬,2020-06-28,6,28,6,14:40:00,1,0,여름,2,,0.0,28.65,0.0,3.45,58.0,2.0,30.9,0,1980.0,5530793.400933538
2020-06-28 15:00:00,20.0,100437,201354,강원도산골더덕무침10팩,농수축,30900,기타_농수축브랜드,가공식품,김치/반찬,2020-06-28,6,28,6,15:00:00,1,0,여름,3,,1.0,28.8,0.0,3.65,56.5,2.5,31.1,0,1980.0,7591207.367218704
2020-06-28 15:20:00,20.0,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,218000,쿠쿠,주방가전,전기밥솥,2020-06-28,6,28,6,15:20:00,1,0,여름,1,,0.0,28.8,0.0,3.65,56.5,2.5,31.1,0,51.0,8523223.684952198
2020-06-28 15:20:00,20.0,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,208000,쿠쿠,주방가전,전기밥솥,2020-06-28,6,28,6,15:20:00,1,0,여름,1,,0.0,28.8,0.0,3.65,56.5,2.5,31.1,0,51.0,8635114.512175009
2020-06-28 15:40:00,20.0,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,218000,쿠쿠,주방가전,전기밥솥,2020-06-28,6,28,6,15:40:00,1,0,여름,2,,0.0,28.8,0.0,3.65,56.5,2.5,31.1,0,51.0,20989693.589289084
2020-06-28 15:40:00,20.0,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,208000,쿠쿠,주방가전,전기밥솥,2020-06-28,6,28,6,15:40:00,1,0,여름,2,,0.0,28.8,0.0,3.65,56.5,2.5,31.1,0,51.0,19518339.509959135
2020-06-28 16:00:00,20.0,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,218000,쿠쿠,주방가전,전기밥솥,2020-06-28,6,28,6,16:00:00,1,0,여름,3,,1.0,28.45000000000001,0.0,4.05,56.0,1.5,30.7,0,51.0,25245671.528613422
2020-06-28 16:00:00,20.0,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,208000,쿠쿠,주방가전,전기밥솥,2020-06-28,6,28,6,16:00:00,1,0,여름,3,,1.0,28.45000000000001,0.0,4.05,56.0,1.5,30.7,0,51.0,24600884.852367617
2020-06-28 16:20:00,20.0,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축,40900,팽현숙,가공식품,김치/반찬,2020-06-28,6,28,6,16:20:00,1,0,여름,1,,1.0,28.45000000000001,0.0,4.05,56.0,1.5,30.7,0,1980.0,5827542.7590260785
2020-06-28 16:20:00,20.0,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,45900,팽현숙,가공식품,김치/반찬,2020-06-28,6,28,6,16:20:00,1,0,여름,1,,1.0,28.45000000000001,0.0,4.05,56.0,1.5,30.7,0,1980.0,5827542.7590260785
2020-06-28 16:40:00,20.0,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축,40900,팽현숙,가공식품,김치/반찬,2020-06-28,6,28,6,16:40:00,1,0,여름,2,,1.0,28.45000000000001,0.0,4.05,56.0,1.5,30.7,0,1980.0,6055012.078438733
2020-06-28 16:40:00,20.0,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,45900,팽현숙,가공식품,김치/반찬,2020-06-28,6,28,6,16:40:00,1,0,여름,2,,1.0,28.45000000000001,0.0,4.05,56.0,1.5,30.7,0,1980.0,6055012.078438733
2020-06-28 17:00:00,20.0,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축,40900,팽현숙,가공식품,김치/반찬,2020-06-28,6,28,6,17:00:00,1,0,여름,3,,1.0,28.25,0.0,3.3,59.0,1.0,30.4,0,1980.0,8440797.137617901
2020-06-28 17:00:00,20.0,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,45900,팽현숙,가공식품,김치/반찬,2020-06-28,6,28,6,17:00:00,1,0,여름,3,,1.0,28.25,0.0,3.3,59.0,1.0,30.4,0,1980.0,8440797.137617901
2020-06-28 17:20:00,20.0,100733,202148, 해피한 2020 자유숙박권,무형,0,,,,2020-06-28,6,28,6,17:20:00,1,0,여름,1,,0.0,28.25,0.0,3.3,59.0,1.0,30.4,0,,
2020-06-28 17:40:00,20.0,100733,202148, 해피한 2020 자유숙박권,무형,0,,,,2020-06-28,6,28,6,17:40:00,1,0,여름,2,,0.0,28.25,0.0,3.3,59.0,1.0,30.4,0,,
2020-06-28 18:00:00,20.0,100733,202148, 해피한 2020 자유숙박권,무형,0,,,,2020-06-28,6,28,6,18:00:00,1,0,여름,3,,0.0,27.35,0.0,3.05,61.5,1.0,29.3,0,,
2020-06-28 18:20:00,20.0,100106,200297,르까프 남성 라운드 티셔츠 4종 + 반바지 1종,의류,59000,르까프,남성의류,팬츠/데님,2020-06-28,6,28,6,18:20:00,1,0,여름,1,,0.0,27.35,0.0,3.05,61.5,1.0,29.3,0,329.0,16627339.077222733
2020-06-28 18:20:00,20.0,100106,200299,르까프 여성 라운드 티셔츠 4종 + 반바지 1종,의류,59000,르까프,여성의류,블라우스/셔츠,2020-06-28,6,28,6,18:20:00,1,0,여름,1,,0.0,27.35,0.0,3.05,61.5,1.0,29.3,0,137.0,14137514.180694843
2020-06-28 18:40:00,20.0,100106,200297,르까프 남성 라운드 티셔츠 4종 + 반바지 1종,의류,59000,르까프,남성의류,팬츠/데님,2020-06-28,6,28,6,18:40:00,1,0,여름,2,,0.0,27.35,0.0,3.05,61.5,1.0,29.3,0,329.0,5799208.962477368
2020-06-28 18:40:00,20.0,100106,200299,르까프 여성 라운드 티셔츠 4종 + 반바지 1종,의류,59000,르까프,여성의류,블라우스/셔츠,2020-06-28,6,28,6,18:40:00,1,0,여름,2,,0.0,27.35,0.0,3.05,61.5,1.0,29.3,0,137.0,5294162.098850697
2020-06-28 19:00:00,20.0,100106,200297,르까프 남성 라운드 티셔츠 4종 + 반바지 1종,의류,59000,르까프,남성의류,팬츠/데님,2020-06-28,6,28,6,19:00:00,1,0,여름,3,,0.0,26.45000000000001,0.0,2.8,66.0,1.0,28.3,0,329.0,8978343.647183865
2020-06-28 19:00:00,20.0,100106,200299,르까프 여성 라운드 티셔츠 4종 + 반바지 1종,의류,59000,르까프,여성의류,블라우스/셔츠,2020-06-28,6,28,6,19:00:00,1,0,여름,3,,0.0,26.45000000000001,0.0,2.8,66.0,1.0,28.3,0,137.0,7974553.234533173
2020-06-28 19:20:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,현대어찬,수산,생선류,2020-06-28,6,28,6,19:20:00,1,0,여름,1,,0.0,26.45000000000001,0.0,2.8,66.0,1.0,28.3,0,7.0,4327497.033958156
2020-06-28 19:40:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,현대어찬,수산,생선류,2020-06-28,6,28,6,19:40:00,1,0,여름,2,,0.0,26.45000000000001,0.0,2.8,66.0,1.0,28.3,0,7.0,6084405.10193319
2020-06-28 20:00:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,현대어찬,수산,생선류,2020-06-28,6,28,6,20:00:00,1,0,여름,3,,0.0,24.9,0.0,1.8,72.5,0.5,26.6,0,7.0,5278801.164869384
2020-06-28 20:20:00,20.0,100080,200216,아키 라이크라 릴렉스 보정브라 패키지(뉴아키28차),속옷,79900,아키,여성속옷,브래지어,2020-06-28,6,28,6,20:20:00,1,0,여름,1,,0.0,24.9,0.0,1.8,72.5,0.5,26.6,0,6.0,13294313.172397835
2020-06-28 20:40:00,20.0,100080,200216,아키 라이크라 릴렉스 보정브라 패키지(뉴아키28차),속옷,79900,아키,여성속옷,브래지어,2020-06-28,6,28,6,20:40:00,1,0,여름,2,,0.0,24.9,0.0,1.8,72.5,0.5,26.6,0,6.0,13848006.195280107
2020-06-28 21:00:00,20.0,100080,200216,아키 라이크라 릴렉스 보정브라 패키지(뉴아키28차),속옷,79900,아키,여성속옷,브래지어,2020-06-28,6,28,6,21:00:00,1,0,여름,3,,0.0,23.75,0.0,2.1,77.5,0.0,25.2,0,6.0,19788724.337284222
2020-06-28 21:20:00,20.0,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,119000,매직쉐프,주방가전,전자레인지/오븐,2020-06-28,6,28,6,21:20:00,1,0,여름,1,무이자,0.0,23.75,0.0,2.1,77.5,0.0,25.2,0,239.0,11682559.34051798
2020-06-28 21:20:00,20.0,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,109000,매직쉐프,주방가전,전자레인지/오븐,2020-06-28,6,28,6,21:20:00,1,0,여름,1,일시불,0.0,23.75,0.0,2.1,77.5,0.0,25.2,0,239.0,13340543.37761072
2020-06-28 21:40:00,20.0,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,119000,매직쉐프,주방가전,전자레인지/오븐,2020-06-28,6,28,6,21:40:00,1,0,여름,2,무이자,0.0,23.75,0.0,2.1,77.5,0.0,25.2,0,239.0,12454840.98359533
2020-06-28 21:40:00,20.0,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,109000,매직쉐프,주방가전,전자레인지/오븐,2020-06-28,6,28,6,21:40:00,1,0,여름,2,일시불,0.0,23.75,0.0,2.1,77.5,0.0,25.2,0,239.0,12210594.269845353
2020-06-28 22:00:00,20.0,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,119000,매직쉐프,주방가전,전자레인지/오븐,2020-06-28,6,28,6,22:00:00,1,0,여름,3,무이자,0.0,22.6,0.0,1.65,80.0,1.5,24.0,0,239.0,17460835.339833565
2020-06-28 22:00:00,20.0,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,109000,매직쉐프,주방가전,전자레인지/오븐,2020-06-28,6,28,6,22:00:00,1,0,여름,3,일시불,0.0,22.6,0.0,1.65,80.0,1.5,24.0,0,239.0,15731941.88889834
2020-06-28 22:20:00,20.0,100514,201578,해초미인슬림다시마국수세트25인분,농수축,39900,기타_농수축브랜드,가공식품,라면/면/스프,2020-06-28,6,28,6,22:20:00,1,0,여름,1,,0.0,22.6,0.0,1.65,80.0,1.5,24.0,0,1711.0,7042288.083999597
2020-06-28 22:40:00,20.0,100514,201578,해초미인슬림다시마국수세트25인분,농수축,39900,기타_농수축브랜드,가공식품,라면/면/스프,2020-06-28,6,28,6,22:40:00,1,0,여름,2,,0.0,22.6,0.0,1.65,80.0,1.5,24.0,0,1711.0,6378141.240363945
2020-06-28 23:00:00,20.0,100514,201578,해초미인슬림다시마국수세트25인분,농수축,39900,기타_농수축브랜드,가공식품,라면/면/스프,2020-06-28,6,28,6,23:00:00,1,0,여름,3,,0.0,22.05,0.0,1.7,83.0,1.5,23.3,0,1711.0,7606783.23935321
2020-06-28 23:20:00,20.0,100207,200743,펫밀리아 펫케어룸(),무형,0,,,,2020-06-28,6,28,6,23:20:00,1,0,여름,1,,0.0,22.05,0.0,1.7,83.0,1.5,23.3,0,,
2020-06-28 23:40:00,20.0,100207,200743,펫밀리아 펫케어룸(),무형,0,,,,2020-06-28,6,28,6,23:40:00,1,0,여름,2,,0.0,22.05,0.0,1.7,83.0,1.5,23.3,0,,
2020-06-29 00:00:00,20.0,100207,200743,펫밀리아 펫케어룸(),무형,0,,,,2020-06-29,6,29,0,00:00:00,0,0,여름,3,,0.0,21.75,0.0,1.4,85.0,0.0,23.1,0,,
2020-06-29 00:20:00,20.0,100555,201643,디비손보 아임오케이 암보험(20.05런칭),무형,0,,,,2020-06-29,6,29,0,00:20:00,0,0,여름,1,,0.0,21.75,0.0,1.4,85.0,0.0,23.1,0,,
2020-06-29 00:40:00,20.0,100555,201643,디비손보 아임오케이 암보험(20.05런칭),무형,0,,,,2020-06-29,6,29,0,00:40:00,0,0,여름,2,,0.0,21.75,0.0,1.4,85.0,0.0,23.1,0,,
2020-06-29 01:00:00,20.0,100555,201643,디비손보 아임오케이 암보험(20.05런칭),무형,0,,,,2020-06-29,6,29,0,01:00:00,0,0,여름,3,,0.0,21.15,0.0,1.55,87.5,3.5,22.3,0,,
2020-06-29 01:20:00,20.0,100323,201025,피시원 국내산 햇 손질문어 7팩,농수축,49900,피시원,수산,해산물,2020-06-29,6,29,0,01:20:00,0,0,여름,1,,0.0,21.15,0.0,1.55,87.5,3.5,22.3,0,260.0,3369737.0363724385
2020-06-29 01:40:00,15.933333333333335,100323,201025,피시원 국내산 햇 손질문어 7팩,농수축,49900,피시원,수산,해산물,2020-06-29,6,29,0,01:40:00,0,0,여름,2,,0.0,21.15,0.0,1.55,87.5,3.5,22.3,0,260.0,3920822.3026403235
2020-06-29 06:20:00,20.0,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품,30900,LG생활건강,세제/욕실/위생,세탁세제/섬유유연제,2020-06-29,6,29,0,06:20:00,0,0,여름,1,,0.0,19.7,0.0,0.9,94.0,7.5,21.1,0,62.0,3771785.8057965944
2020-06-29 06:40:00,20.0,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품,30900,LG생활건강,세제/욕실/위생,세탁세제/섬유유연제,2020-06-29,6,29,0,06:40:00,0,0,여름,2,,0.0,19.7,0.0,0.9,94.0,7.5,21.1,0,62.0,3533282.807491575
2020-06-29 07:00:00,20.0,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품,30900,LG생활건강,세제/욕실/위생,세탁세제/섬유유연제,2020-06-29,6,29,0,07:00:00,0,0,여름,3,,0.0,21.15,0.0,1.25,92.5,7.5,22.5,0,62.0,4591918.029540416
2020-06-29 07:20:00,20.0,100647,201968,로질리 도로시 원피스 3종,의류,39800,로질리,여성의류,원피스,2020-06-29,6,29,0,07:20:00,0,0,여름,1,,0.0,21.15,0.0,1.25,92.5,7.5,22.5,0,710.0,10157585.169905398
2020-06-29 07:40:00,20.0,100647,201968,로질리 도로시 원피스 3종,의류,39800,로질리,여성의류,원피스,2020-06-29,6,29,0,07:40:00,0,0,여름,2,,0.0,21.15,0.0,1.25,92.5,7.5,22.5,0,710.0,3983849.936852039
2020-06-29 08:00:00,20.0,100647,201968,로질리 도로시 원피스 3종,의류,39800,로질리,여성의류,원피스,2020-06-29,6,29,0,08:00:00,0,0,여름,3,,0.0,23.70000000000001,0.0,2.05,81.0,7.5,25.1,0,710.0,7130706.306453005
2020-06-29 08:20:00,20.0,100538,201618,한입직화장어구이10팩,농수축,49900,기타_농수축브랜드,수산,생선류,2020-06-29,6,29,0,08:20:00,0,0,여름,1,,0.0,23.70000000000001,0.0,2.05,81.0,7.5,25.1,0,2.0,3868488.914961341
2020-06-29 08:40:00,20.0,100538,201618,한입직화장어구이10팩,농수축,49900,기타_농수축브랜드,수산,생선류,2020-06-29,6,29,0,08:40:00,0,0,여름,2,,0.0,23.70000000000001,0.0,2.05,81.0,7.5,25.1,0,2.0,3676220.430663548
2020-06-29 09:00:00,20.0,100538,201618,한입직화장어구이10팩,농수축,49900,기타_농수축브랜드,수산,생선류,2020-06-29,6,29,0,09:00:00,0,0,여름,3,,0.0,24.9,0.0,1.85,73.0,9.0,26.6,0,2.0,4866026.230287904
2020-06-29 09:20:00,20.0,100097,200266,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,129000,올리고,주방가전,가스/전기레인지,2020-06-29,6,29,0,09:20:00,0,0,여름,1,무이자,0.0,24.9,0.0,1.85,73.0,9.0,26.6,0,115.0,5609351.40070156
2020-06-29 09:20:00,20.0,100097,200270,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,119000,올리고,주방가전,가스/전기레인지,2020-06-29,6,29,0,09:20:00,0,0,여름,1,일시불,0.0,24.9,0.0,1.85,73.0,9.0,26.6,0,115.0,7064289.853333775
2020-06-29 09:40:00,20.0,100097,200266,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,129000,올리고,주방가전,가스/전기레인지,2020-06-29,6,29,0,09:40:00,0,0,여름,2,무이자,0.0,24.9,0.0,1.85,73.0,9.0,26.6,0,115.0,6823311.668954187
2020-06-29 09:40:00,20.0,100097,200270,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,119000,올리고,주방가전,가스/전기레인지,2020-06-29,6,29,0,09:40:00,0,0,여름,2,일시불,0.0,24.9,0.0,1.85,73.0,9.0,26.6,0,115.0,8034105.188430792
2020-06-29 10:00:00,20.0,100097,200266,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,129000,올리고,주방가전,가스/전기레인지,2020-06-29,6,29,0,10:00:00,0,0,여름,3,무이자,0.0,25.55,0.0,2.4000000000000004,68.5,9.5,27.2,0,115.0,10871988.365884122
2020-06-29 10:00:00,20.0,100097,200270,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,119000,올리고,주방가전,가스/전기레인지,2020-06-29,6,29,0,10:00:00,0,0,여름,3,일시불,0.0,25.55,0.0,2.4000000000000004,68.5,9.5,27.2,0,115.0,12026627.70305016
2020-06-29 10:20:00,20.0,100183,200617,해뜰찬포기김치10kg,농수축,36900,기타_농수축브랜드,가공식품,김치/반찬,2020-06-29,6,29,0,10:20:00,0,0,여름,1,,1.0,25.55,0.0,2.4000000000000004,68.5,9.5,27.2,0,2651.0,4819921.951640452
2020-06-29 10:20:00,20.0,100183,200616,해뜰찬별미김치7kg,농수축,36900,기타_농수축브랜드,가공식품,김치/반찬,2020-06-29,6,29,0,10:20:00,0,0,여름,1,,1.0,25.55,0.0,2.4000000000000004,68.5,9.5,27.2,0,2651.0,4819921.951640452
2020-06-29 10:40:00,20.0,100183,200617,해뜰찬포기김치10kg,농수축,36900,기타_농수축브랜드,가공식품,김치/반찬,2020-06-29,6,29,0,10:40:00,0,0,여름,2,,1.0,25.55,0.0,2.4000000000000004,68.5,9.5,27.2,0,2651.0,4798910.31969792
2020-06-29 10:40:00,20.0,100183,200616,해뜰찬별미김치7kg,농수축,36900,기타_농수축브랜드,가공식품,김치/반찬,2020-06-29,6,29,0,10:40:00,0,0,여름,2,,1.0,25.55,0.0,2.4000000000000004,68.5,9.5,27.2,0,2651.0,4798910.31969792
2020-06-29 11:00:00,20.0,100183,200617,해뜰찬포기김치10kg,농수축,36900,기타_농수축브랜드,가공식품,김치/반찬,2020-06-29,6,29,0,11:00:00,0,0,여름,3,,1.0,26.2,0.0,3.0,67.0,9.5,28.0,0,2651.0,6005896.104496914
2020-06-29 11:00:00,20.0,100183,200616,해뜰찬별미김치7kg,농수축,36900,기타_농수축브랜드,가공식품,김치/반찬,2020-06-29,6,29,0,11:00:00,0,0,여름,3,,1.0,26.2,0.0,3.0,67.0,9.5,28.0,0,2651.0,6005896.104496914
2020-06-29 11:20:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,현대어찬,수산,생선류,2020-06-29,6,29,0,11:20:00,0,0,여름,1,,1.0,26.2,0.0,3.0,67.0,9.5,28.0,0,2.0,3806512.863002585
2020-06-29 11:40:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,현대어찬,수산,생선류,2020-06-29,6,29,0,11:40:00,0,0,여름,2,,1.0,26.2,0.0,3.0,67.0,9.5,28.0,0,2.0,3567431.7511138585
2020-06-29 12:00:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,현대어찬,수산,생선류,2020-06-29,6,29,0,12:00:00,0,0,여름,3,,1.0,26.3,0.0,3.15,69.0,9.5,28.1,0,2.0,5285238.854625502
2020-06-29 12:20:00,20.0,100561,201658,수도119 수도배관 케어 서비스(렌탈),무형,0,,,,2020-06-29,6,29,0,12:20:00,0,0,여름,1,,0.0,26.3,0.0,3.15,69.0,9.5,28.1,0,,
2020-06-29 12:40:00,20.0,100561,201658,수도119 수도배관 케어 서비스(렌탈),무형,0,,,,2020-06-29,6,29,0,12:40:00,0,0,여름,2,,0.0,26.3,0.0,3.15,69.0,9.5,28.1,0,,
2020-06-29 13:00:00,20.0,100561,201658,수도119 수도배관 케어 서비스(렌탈),무형,0,,,,2020-06-29,6,29,0,13:00:00,0,0,여름,3,,0.0,26.15,0.0,3.25,69.5,9.5,27.9,0,,
2020-06-29 13:20:00,20.0,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,참존,화장품/향수,기초케어,2020-06-29,6,29,0,13:20:00,0,0,여름,1,,0.0,26.15,0.0,3.25,69.5,9.5,27.9,0,57.0,676149.1609861933
2020-06-29 13:40:00,20.0,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,참존,화장품/향수,기초케어,2020-06-29,6,29,0,13:40:00,0,0,여름,2,,0.0,26.15,0.0,3.25,69.5,9.5,27.9,0,57.0,1755068.4701541231
2020-06-29 14:00:00,20.0,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,참존,화장품/향수,기초케어,2020-06-29,6,29,0,14:00:00,0,0,여름,3,,0.0,26.15,0.0,2.85,70.0,10.0,27.9,0,57.0,2406001.7085131896
2020-06-29 14:20:00,10.0,100046,200124,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,기타_농수축브랜드,가공식품,커피/생수/음료,2020-06-29,6,29,0,14:20:00,0,0,여름,1,,1.0,26.15,0.0,2.85,70.0,10.0,27.9,0,6202.0,2268973.725238593
2020-06-29 14:30:00,10.0,100046,200124,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,기타_농수축브랜드,가공식품,커피/생수/음료,2020-06-29,6,29,0,14:30:00,0,0,여름,2,,1.0,26.15,0.0,2.85,70.0,10.0,27.9,0,6202.0,3286427.192122569
2020-06-29 14:40:00,10.0,100046,200124,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,기타_농수축브랜드,가공식품,커피/생수/음료,2020-06-29,6,29,0,14:40:00,0,0,여름,3,,1.0,26.15,0.0,2.85,70.0,10.0,27.9,0,6202.0,3966830.6056035026
2020-06-29 14:50:00,10.0,100046,200124,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,기타_농수축브랜드,가공식품,커피/생수/음료,2020-06-29,6,29,0,14:50:00,0,0,여름,4,,1.0,26.15,0.0,2.85,70.0,10.0,27.9,0,6202.0,5245551.969316174
2020-06-29 15:00:00,10.0,100046,200124,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,기타_농수축브랜드,가공식품,커피/생수/음료,2020-06-29,6,29,0,15:00:00,0,0,여름,5,,0.0,26.2,0.0,3.1500000000000004,70.0,10.0,28.0,0,6202.0,4312444.419085289
2020-06-29 15:10:00,10.0,100046,200124,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,기타_농수축브랜드,가공식품,커피/생수/음료,2020-06-29,6,29,0,15:10:00,0,0,여름,6,,0.0,26.2,0.0,3.1500000000000004,70.0,10.0,28.0,0,6202.0,4842032.194139725
2020-06-29 15:20:00,20.0,100195,200651,레이프릴 데일리 코튼 보정팬티 12종,속옷,39900,레이프릴,여성속옷,팬티,2020-06-29,6,29,0,15:20:00,0,0,여름,1,,1.0,26.2,0.0,3.1500000000000004,70.0,10.0,28.0,0,73.0,5067128.564290327
2020-06-29 15:40:00,20.0,100195,200651,레이프릴 데일리 코튼 보정팬티 12종,속옷,39900,레이프릴,여성속옷,팬티,2020-06-29,6,29,0,15:40:00,0,0,여름,2,,1.0,26.2,0.0,3.1500000000000004,70.0,10.0,28.0,0,73.0,3941053.591949947
2020-06-29 16:00:00,20.0,100195,200651,레이프릴 데일리 코튼 보정팬티 12종,속옷,39900,레이프릴,여성속옷,팬티,2020-06-29,6,29,0,16:00:00,0,0,여름,3,,0.0,26.3,0.0,3.0,69.5,9.5,28.1,0,73.0,5396999.857136754
2020-06-29 16:20:00,30.0,100255,200867,한일 대용량 레드 스텐 분쇄믹서기,주방,119800,한일,주방가전,믹서/분쇄기,2020-06-29,6,29,0,16:20:00,0,0,여름,1,,0.0,26.3,0.0,3.0,69.5,9.5,28.1,0,51.0,8629198.695245137
2020-06-29 16:50:00,30.0,100255,200867,한일 대용량 레드 스텐 분쇄믹서기,주방,119800,한일,주방가전,믹서/분쇄기,2020-06-29,6,29,0,16:50:00,0,0,여름,2,,0.0,26.3,0.0,3.0,69.5,9.5,28.1,0,51.0,10508006.063467644
2020-06-29 17:20:00,20.0,100011,200015,양평 해장국 8팩,농수축,39900,기타_농수축브랜드,가공식품,간편/즉석요리,2020-06-29,6,29,0,17:20:00,0,0,여름,1,,1.0,26.15,0.0,3.05,67.0,9.5,27.9,0,445.0,4295532.034318257
