방송일시,노출(분),상품명,상품군,날짜,시간,방송월,방송요일
2020-07-06 11:20:00,60.0,바다장어,농수축,2020-07-06,11:20,7,0
2020-07-06 12:20:00,60.0,쿠쿠정수기,무형,2020-07-06,12:20,7,0
2020-07-06 13:20:00,60.0,DB운전자보험,무형,2020-07-06,13:20,7,0
2020-07-06 14:20:00,60.0,레노마양우산,잡화,2020-07-06,14:20,7,0
2020-07-06 15:20:00,60.0,이종임김치,농수축,2020-07-06,15:20,7,0
2020-07-06 16:20:00,60.0,매직쉐프전자레인지,주방,2020-07-06,16:20,7,0
2020-07-06 17:20:00,60.0,전철우 고향랭면,농수축,2020-07-06,17:20,7,0
2020-07-06 18:20:00,60.0,헤드남자속옷,속옷,2020-07-06,18:20,7,0
2020-07-06 19:20:00,60.0,쿠쿠 압력밥솥,주방,2020-07-06,19:20,7,0
2020-07-06 20:20:00,60.0,손질통오징어,농수축,2020-07-06,20:20,7,0
2020-07-06 21:20:00,60.0,보루네오침대,가구,2020-07-06,21:20,7,0
2020-07-06 22:20:00,60.0,발레리속옷,속옷,2020-07-06,22:20,7,0
2020-07-06 23:20:00,60.0,로티캠프,잡화,2020-07-06,23:20,7,0
2020-07-07 00:20:00,60.0,현대해상운전자보험,무형,2020-07-07,00:20,7,1
2020-07-07 01:20:00,40.0,참존,이미용,2020-07-07,01:20,7,1
2020-07-07 06:20:00,60.0,석류즙,건강기능,2020-07-07,06:20,7,1
2020-07-07 07:20:00,60.0,동국제약구강세트,생활용품,2020-07-07,07:20,7,1
2020-07-07 08:20:00,60.0,루시헨느브라,속옷,2020-07-07,08:20,7,1
2020-07-07 09:20:00,60.0,루이띠에,잡화,2020-07-07,09:20,7,1
2020-07-07 10:20:00,60.0,주원산 훈제오리,농수축,2020-07-07,10:20,7,1
2020-07-07 11:20:00,60.0,자두,농수축,2020-07-07,11:20,7,1
2020-07-07 12:20:00,60.0,참존,이미용,2020-07-07,12:20,7,1
2020-07-07 13:20:00,60.0,페리엘리스선글라스,잡화,2020-07-07,13:20,7,1
2020-07-07 14:20:00,60.0,선스틱,이미용,2020-07-07,14:20,7,1
2020-07-07 15:20:00,60.0,발레리속옷,속옷,2020-07-07,15:20,7,1
2020-07-07 16:20:00,60.0,한일믹서기,주방,2020-07-07,16:20,7,1
2020-07-07 17:20:00,60.0,현대해상운전자보험,무형,2020-07-07,17:20,7,1
2020-07-07 18:20:00,60.0,팽현숙김치,농수축,2020-07-07,18:20,7,1
2020-07-07 19:20:00,60.0,국수,농수축,2020-07-07,19:20,7,1
2020-07-07 20:20:00,60.0,린나이가스레인지,주방,2020-07-07,20:20,7,1
2020-07-07 21:20:00,60.0,삼성냉장고,가전,2020-07-07,21:20,7,1
2020-07-07 22:20:00,60.0,영산포 숙성 홍어회,농수축,2020-07-07,22:20,7,1
2020-07-07 23:20:00,60.0,삼성화재,무형,2020-07-07,23:20,7,1
2020-07-08 00:20:00,60.0,휴대폰,무형,2020-07-08,00:20,7,2
2020-07-08 01:20:00,40.0,르까프의류,의류,2020-07-08,01:20,7,2
2020-07-08 06:20:00,60.0,오델로,잡화,2020-07-08,06:20,7,2
2020-07-08 07:20:00,60.0,섬유유연제,생활용품,2020-07-08,07:20,7,2
2020-07-08 08:20:00,60.0,라라쎄,의류,2020-07-08,08:20,7,2
2020-07-08 09:20:00,60.0,올리고그릴,주방,2020-07-08,09:20,7,2
2020-07-08 10:20:00,60.0,대동모피,의류,2020-07-08,10:20,7,2
2020-07-08 11:20:00,60.0,연세두유,건강기능,2020-07-08,11:20,7,2
2020-07-08 12:20:00,60.0,AXA운전자보험,무형,2020-07-08,12:20,7,2
2020-07-08 13:20:00,60.0,명품잡화,잡화,2020-07-08,13:20,7,2
2020-07-08 14:20:00,60.0,마스크,생활용품,2020-07-08,14:20,7,2
2020-07-08 15:20:00,60.0,신일에어컨,가전,2020-07-08,15:20,7,2
2020-07-08 16:20:00,60.0,이종임삼계탕,농수축,2020-07-08,16:20,7,2
2020-07-08 17:20:00,60.0,손질오징어,농수축,2020-07-08,17:20,7,2
2020-07-08 18:20:00,60.0,보디가드,잡화,2020-07-08,18:20,7,2
2020-07-08 19:20:00,60.0,현대정수기,무형,2020-07-08,19:20,7,2
2020-07-08 20:20:00,60.0,헤스티지의류,의류,2020-07-08,20:20,7,2
2020-07-08 21:20:00,60.0,아키속옷,속옷,2020-07-08,21:20,7,2
2020-07-08 22:20:00,60.0,LG통돌이세탁기,가전,2020-07-08,22:20,7,2
2020-07-08 23:20:00,60.0,헤드언더셔츠,의류,2020-07-08,23:20,7,2
2020-07-09 00:20:00,60.0,엘렌실라코즈미쑥클렌저,이미용,2020-07-09,00:20,7,3
2020-07-09 01:20:00,40.0,DB암보험,무형,2020-07-09,01:20,7,3
2020-07-09 06:20:00,60.0,메디아글램,잡화,2020-07-09,06:20,7,3
2020-07-09 07:20:00,60.0,어바웃타임,의류,2020-07-09,07:20,7,3
2020-07-09 08:20:00,60.0,에지리프라이팬,주방,2020-07-09,08:20,7,3
2020-07-09 09:20:00,60.0,현대손질갈치,농수축,2020-07-09,09:20,7,3
2020-07-09 10:20:00,60.0,쿠미투니카팬티,속옷,2020-07-09,10:20,7,3
2020-07-09 11:20:00,60.0,한복선보양탕,농수축,2020-07-09,11:20,7,3
2020-07-09 12:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-07-09,12:20,7,3
2020-07-09 13:20:00,60.0,라비오뜨마스크팩,생활용품,2020-07-09,13:20,7,3
2020-07-09 14:20:00,60.0,LG제습기,가전,2020-07-09,14:20,7,3
2020-07-09 15:20:00,60.0,니봇로봇청소기,생활용품,2020-07-09,15:20,7,3
2020-07-09 16:20:00,60.0,SK매직정수기,무형,2020-07-09,16:20,7,3
2020-07-09 17:20:00,60.0,역전회관불고기,농수축,2020-07-09,17:20,7,3
2020-07-09 18:20:00,60.0,장어구이,농수축,2020-07-09,18:20,7,3
2020-07-09 19:20:00,60.0,린나이가스레인지,주방,2020-07-09,19:20,7,3
2020-07-09 20:20:00,60.0,마스크,생활용품,2020-07-09,20:20,7,3
2020-07-09 21:20:00,60.0,LG냉장고,가전,2020-07-09,21:20,7,3
2020-07-09 22:20:00,60.0,LGTV,가전,2020-07-09,22:20,7,3
2020-07-09 23:20:00,60.0,프리드라이프,무형,2020-07-09,23:20,7,3
2020-07-10 00:20:00,60.0,AXA운전자보험,무형,2020-07-10,00:20,7,4
2020-07-10 01:20:00,40.0,턴블러거품기,주방,2020-07-10,01:20,7,4
2020-07-10 06:20:00,60.0,녹십자혈당계,생활용품,2020-07-10,06:20,7,4
2020-07-10 07:20:00,60.0,셀럽염색제,이미용,2020-07-10,07:20,7,4
2020-07-10 08:20:00,60.0,쿠첸전기밥솥,주방,2020-07-10,08:20,7,4
2020-07-10 09:20:00,60.0,섬유유연제,생활용품,2020-07-10,09:20,7,4
2020-07-10 10:20:00,60.0,벨레즈온,속옷,2020-07-10,10:20,7,4
2020-07-10 11:20:00,60.0,양희경낙지,농수축,2020-07-10,11:20,7,4
2020-07-10 12:20:00,60.0,한일믹서기,주방,2020-07-10,12:20,7,4
2020-07-10 13:20:00,60.0,신일,생활용품,2020-07-10,13:20,7,4
2020-07-10 14:20:00,60.0,참존,이미용,2020-07-10,14:20,7,4
2020-07-10 15:20:00,60.0,칼리베이직백,잡화,2020-07-10,15:20,7,4
2020-07-10 16:20:00,60.0,쿠진나이프케어,주방,2020-07-10,16:20,7,4
2020-07-10 17:20:00,60.0,마스크,생활용품,2020-07-10,17:20,7,4
2020-07-10 18:20:00,60.0,LG통돌이세탁기,가전,2020-07-10,18:20,7,4
2020-07-10 19:20:00,60.0,팽현숙김치,농수축,2020-07-10,19:20,7,4
2020-07-10 20:20:00,60.0,완도 활전복,농수축,2020-07-10,20:20,7,4
2020-07-10 21:20:00,60.0,헤드남자속옷,속옷,2020-07-10,21:20,7,4
2020-07-10 22:20:00,60.0,아키속옷,속옷,2020-07-10,22:20,7,4
2020-07-10 23:20:00,60.0,선일금고,생활용품,2020-07-10,23:20,7,4
2020-07-11 00:20:00,60.0,모공관리기,이미용,2020-07-11,00:20,7,5
2020-07-11 01:20:00,40.0,블롬베르크의류건조기,가전,2020-07-11,01:20,7,5
2020-07-11 06:20:00,60.0,어성초샴푸,이미용,2020-07-11,06:20,7,5
2020-07-11 07:20:00,60.0,리복,속옷,2020-07-11,07:20,7,5
2020-07-11 08:20:00,60.0,쿠쿠 압력밥솥,주방,2020-07-11,08:20,7,5
2020-07-11 09:20:00,60.0,보디가드,잡화,2020-07-11,09:20,7,5
2020-07-11 10:20:00,60.0,마스크,생활용품,2020-07-11,10:20,7,5
2020-07-11 11:20:00,60.0,LG통돌이세탁기,가전,2020-07-11,11:20,7,5
2020-07-11 12:20:00,60.0,LSX속옷,속옷,2020-07-11,12:20,7,5
2020-07-11 13:20:00,60.0,LGTV,가전,2020-07-11,13:20,7,5
2020-07-11 14:20:00,60.0,명품잡화,잡화,2020-07-11,14:20,7,5
2020-07-11 15:20:00,60.0,유귀열삼계탕,농수축,2020-07-11,15:20,7,5
2020-07-11 16:20:00,60.0,전철우 고향랭면,농수축,2020-07-11,16:20,7,5
2020-07-11 17:20:00,40.0,완도 활전복,농수축,2020-07-11,17:20,7,5
2020-07-11 18:00:00,20.0,정보방송,무형,2020-07-11,18:00,7,5
2020-07-11 18:20:00,60.0,AXA운전자보험,무형,2020-07-11,18:20,7,5
2020-07-11 19:20:00,60.0,보루네오가구,가구,2020-07-11,19:20,7,5
2020-07-11 20:20:00,60.0,발레리속옷,속옷,2020-07-11,20:20,7,5
2020-07-11 21:20:00,60.0,LG냉장고,가전,2020-07-11,21:20,7,5
2020-07-11 22:20:00,60.0,삼성TV,가전,2020-07-11,22:20,7,5
2020-07-11 23:20:00,60.0,쥐포,농수축,2020-07-11,23:20,7,5
2020-07-12 00:20:00,60.0,휴대폰,무형,2020-07-12,00:20,7,6
2020-07-12 01:20:00,60.0,뉴웨이브러쉬,이미용,2020-07-12,01:20,7,6
2020-07-12 06:20:00,60.0,마담팰리스 패션,의류,2020-07-12,06:20,7,6
2020-07-12 07:20:00,60.0,오즈페토 슈즈,잡화,2020-07-12,07:20,7,6
2020-07-12 08:20:00,60.0,영광굴비,농수축,2020-07-12,08:20,7,6
2020-07-12 09:20:00,60.0,테팔,주방,2020-07-12,09:20,7,6
2020-07-12 10:20:00,60.0,보루네오침대,가구,2020-07-12,10:20,7,6
2020-07-12 11:20:00,60.0,명품잡화,잡화,2020-07-12,11:20,7,6
2020-07-12 12:20:00,60.0,DB운전자보험,무형,2020-07-12,12:20,7,6
2020-07-12 13:20:00,60.0,마스크,생활용품,2020-07-12,13:20,7,6
2020-07-12 14:20:00,60.0,LG냉장고,가전,2020-07-12,14:20,7,6
2020-07-12 15:20:00,60.0,국수,농수축,2020-07-12,15:20,7,6
2020-07-12 16:20:00,60.0,연세두유,건강기능,2020-07-12,16:20,7,6
2020-07-12 17:20:00,60.0,매직쉐프전자레인지,주방,2020-07-12,17:20,7,6
2020-07-12 18:20:00,60.0,이종임김치,농수축,2020-07-12,18:20,7,6
2020-07-12 19:20:00,60.0,린나이가스레인지,주방,2020-07-12,19:20,7,6
2020-07-12 20:20:00,60.0,LG통돌이세탁기,가전,2020-07-12,20:20,7,6
2020-07-12 21:20:00,60.0,LGTV,가전,2020-07-12,21:20,7,6
2020-07-12 22:20:00,60.0,LG냉장고,가전,2020-07-12,22:20,7,6
2020-07-12 23:20:00,60.0,라쉬반,속옷,2020-07-12,23:20,7,6
2020-07-13 00:20:00,60.0,프리드라이프,무형,2020-07-13,00:20,7,0
2020-07-13 01:20:00,40.0,벨레즈온,속옷,2020-07-13,01:20,7,0
2020-07-13 06:20:00,60.0,루시헨느브라,속옷,2020-07-13,06:20,7,0
2020-07-13 07:20:00,60.0,섬유유연제,생활용품,2020-07-13,07:20,7,0
2020-07-13 08:20:00,60.0,블렌더,주방,2020-07-13,08:20,7,0
2020-07-13 09:20:00,60.0,헤스티지패션,의류,2020-07-13,09:20,7,0
2020-07-13 10:20:00,60.0,루이띠에,잡화,2020-07-13,10:20,7,0
2020-07-13 11:20:00,60.0,한우곰탕,농수축,2020-07-13,11:20,7,0
2020-07-13 12:20:00,60.0,페리엘리스선글라스,잡화,2020-07-13,12:20,7,0
2020-07-13 13:20:00,60.0,쿠미투니카팬티,속옷,2020-07-13,13:20,7,0
2020-07-13 14:20:00,60.0,실크테라피,이미용,2020-07-13,14:20,7,0
2020-07-13 15:20:00,60.0,에어프라이어,주방,2020-07-13,15:20,7,0
2020-07-13 16:20:00,60.0,손질 토막갈치,농수축,2020-07-13,16:20,7,0
2020-07-13 17:20:00,60.0,전철우 고향랭면,농수축,2020-07-13,17:20,7,0
2020-07-13 18:20:00,60.0,린나이가스레인지,주방,2020-07-13,18:20,7,0
2020-07-13 19:20:00,60.0,마스크,생활용품,2020-07-13,19:20,7,0
2020-07-13 20:20:00,60.0,헤드남자속옷,속옷,2020-07-13,20:20,7,0
2020-07-13 21:20:00,60.0,유귀열삼계탕,농수축,2020-07-13,21:20,7,0
2020-07-13 22:20:00,60.0,LGTV,가전,2020-07-13,22:20,7,0
2020-07-13 23:20:00,60.0,현대해상운전자보험,무형,2020-07-13,23:20,7,0
2020-07-14 00:20:00,60.0,에버라스트속옷,잡화,2020-07-14,00:20,7,1
2020-07-14 01:20:00,40.0,닥터관절치료기,생활용품,2020-07-14,01:20,7,1
2020-07-14 06:20:00,60.0,마리끌레르bs,잡화,2020-07-14,06:20,7,1
2020-07-14 07:20:00,60.0,어성초샴푸,이미용,2020-07-14,07:20,7,1
2020-07-14 08:20:00,60.0,오즈페토 슈즈,잡화,2020-07-14,08:20,7,1
2020-07-14 09:20:00,60.0,주원산 훈제오리,농수축,2020-07-14,09:20,7,1
2020-07-14 10:20:00,60.0,장어구이,농수축,2020-07-14,10:20,7,1
2020-07-14 11:20:00,60.0,임성근우삼겹,농수축,2020-07-14,11:20,7,1
2020-07-14 12:20:00,60.0,쿠쿠정수기,무형,2020-07-14,12:20,7,1
2020-07-14 13:20:00,60.0,에이유플러스필링,이미용,2020-07-14,13:20,7,1
2020-07-14 14:20:00,60.0,AXA운전자보험,무형,2020-07-14,14:20,7,1
2020-07-14 15:20:00,60.0,마스크,생활용품,2020-07-14,15:20,7,1
2020-07-14 16:20:00,60.0,쿠진나이프케어,주방,2020-07-14,16:20,7,1
2020-07-14 17:20:00,60.0,연세두유,건강기능,2020-07-14,17:20,7,1
2020-07-14 18:20:00,60.0,LG세탁기,가전,2020-07-14,18:20,7,1
2020-07-14 19:20:00,60.0,삼성건조기,가전,2020-07-14,19:20,7,1
2020-07-14 20:20:00,60.0,쿠쿠 압력밥솥,주방,2020-07-14,20:20,7,1
2020-07-14 21:20:00,60.0,LG냉장고,가전,2020-07-14,21:20,7,1
2020-07-14 22:20:00,60.0,이종임삼계탕,농수축,2020-07-14,22:20,7,1
2020-07-14 23:20:00,60.0,프리드라이프,무형,2020-07-14,23:20,7,1
2020-07-15 00:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-07-15,00:20,7,2
2020-07-15 01:20:00,40.0,헤스티지 재킷,의류,2020-07-15,01:20,7,2
2020-07-15 06:20:00,60.0,소노비,잡화,2020-07-15,06:20,7,2
2020-07-15 07:20:00,60.0,대동모피,의류,2020-07-15,07:20,7,2
2020-07-15 08:20:00,60.0,몬테밀라노속옷,속옷,2020-07-15,08:20,7,2
2020-07-15 09:20:00,60.0,마스크,생활용품,2020-07-15,09:20,7,2
2020-07-15 10:20:00,60.0,옥수수,농수축,2020-07-15,10:20,7,2
2020-07-15 11:20:00,60.0,안동간고등어,농수축,2020-07-15,11:20,7,2
2020-07-15 12:20:00,60.0,레노마양우산,잡화,2020-07-15,12:20,7,2
2020-07-15 13:20:00,60.0,SK매직정수기,무형,2020-07-15,13:20,7,2
2020-07-15 14:20:00,60.0,에어프랜드,생활용품,2020-07-15,14:20,7,2
2020-07-15 15:20:00,60.0,에어프라이어,주방,2020-07-15,15:20,7,2
2020-07-15 16:20:00,60.0,한일믹서기,주방,2020-07-15,16:20,7,2
2020-07-15 17:20:00,60.0,국수,농수축,2020-07-15,17:20,7,2
2020-07-15 18:20:00,60.0,마모트,의류,2020-07-15,18:20,7,2
2020-07-15 19:20:00,60.0,청소기,가전,2020-07-15,19:20,7,2
2020-07-15 20:20:00,60.0,보루네오침대,가구,2020-07-15,20:20,7,2
2020-07-15 21:20:00,60.0,영산포 숙성 홍어회,농수축,2020-07-15,21:20,7,2
2020-07-15 22:20:00,60.0,라쉬반,속옷,2020-07-15,22:20,7,2
2020-07-15 23:20:00,60.0,현대해상운전자보험,무형,2020-07-15,23:20,7,2
2020-07-16 00:20:00,60.0,오즈페토 슈즈,잡화,2020-07-16,00:20,7,3
2020-07-16 01:20:00,40.0,엘렌실라코즈미쑥클렌저,이미용,2020-07-16,01:20,7,3
2020-07-16 06:20:00,60.0,텀블러,주방,2020-07-16,06:20,7,3
2020-07-16 07:20:00,60.0,드립커피,농수축,2020-07-16,07:20,7,3
2020-07-16 08:20:00,60.0,셀럽염색제,이미용,2020-07-16,08:20,7,3
2020-07-16 09:20:00,60.0,프라이팬,주방,2020-07-16,09:20,7,3
2020-07-16 10:20:00,60.0,마스크,생활용품,2020-07-16,10:20,7,3
2020-07-16 11:20:00,60.0,현대손질갈치,농수축,2020-07-16,11:20,7,3
2020-07-16 12:20:00,60.0,신일에어컨,가전,2020-07-16,12:20,7,3
2020-07-16 13:20:00,60.0,글라스락 밀폐용기,주방,2020-07-16,13:20,7,3
2020-07-16 14:20:00,60.0,참존,이미용,2020-07-16,14:20,7,3
2020-07-16 15:20:00,60.0,전철우 고향랭면,농수축,2020-07-16,15:20,7,3
2020-07-16 16:20:00,60.0,푸마브라탑,속옷,2020-07-16,16:20,7,3
2020-07-16 17:20:00,60.0,이종임김치,농수축,2020-07-16,17:20,7,3
2020-07-16 18:20:00,60.0,테팔,주방,2020-07-16,18:20,7,3
2020-07-16 19:20:00,60.0,보디가드,잡화,2020-07-16,19:20,7,3
2020-07-16 20:20:00,60.0,양희경낙지,농수축,2020-07-16,20:20,7,3
2020-07-16 21:20:00,60.0,LG냉장고,가전,2020-07-16,21:20,7,3
2020-07-16 22:20:00,60.0,아키속옷,속옷,2020-07-16,22:20,7,3
2020-07-16 23:20:00,60.0,프리드라이프,무형,2020-07-16,23:20,7,3
2020-07-17 00:20:00,60.0,휴대폰,무형,2020-07-17,00:20,7,4
2020-07-17 01:20:00,40.0,CERINI by PAT  패션,의류,2020-07-17,01:20,7,4
2020-07-17 06:20:00,60.0,마담팰리스 패션,의류,2020-07-17,06:20,7,4
2020-07-17 07:20:00,60.0,석류즙,건강기능,2020-07-17,07:20,7,4
2020-07-17 08:20:00,60.0,헤드브라,속옷,2020-07-17,08:20,7,4
2020-07-17 09:20:00,60.0,올리고그릴,주방,2020-07-17,09:20,7,4
2020-07-17 10:20:00,60.0,대동모피,의류,2020-07-17,10:20,7,4
2020-07-17 11:20:00,60.0,쿠쿠 압력밥솥,주방,2020-07-17,11:20,7,4
2020-07-17 12:20:00,40.0,위생용품,생활용품,2020-07-17,12:20,7,4
2020-07-17 13:00:00,20.0,손질갑오징어,농수축,2020-07-17,13:00,7,4
2020-07-17 13:20:00,60.0,명품잡화,잡화,2020-07-17,13:20,7,4
2020-07-17 14:20:00,60.0,슬리미,무형,2020-07-17,14:20,7,4
2020-07-17 15:20:00,60.0,쿠미투니카팬티,속옷,2020-07-17,15:20,7,4
2020-07-17 16:20:00,60.0,제주단호박,농수축,2020-07-17,16:20,7,4
2020-07-17 17:20:00,60.0,랭킹닭컴,농수축,2020-07-17,17:20,7,4
2020-07-17 18:20:00,60.0,DB운전자보험,무형,2020-07-17,18:20,7,4
2020-07-17 19:20:00,60.0,보닌남성기초,이미용,2020-07-17,19:20,7,4
2020-07-17 20:20:00,60.0,에지리프라이팬,주방,2020-07-17,20:20,7,4
2020-07-17 21:20:00,60.0,위생용품,생활용품,2020-07-17,21:20,7,4
2020-07-17 22:20:00,60.0,손질통오징어,농수축,2020-07-17,22:20,7,4
2020-07-17 23:20:00,60.0,참존,이미용,2020-07-17,23:20,7,4
2020-07-18 00:20:00,60.0,메디아글램,잡화,2020-07-18,00:20,7,5
2020-07-18 01:20:00,40.0,동양생명암보험,무형,2020-07-18,01:20,7,5
2020-07-18 06:20:00,60.0,코몽트상의,의류,2020-07-18,06:20,7,5
2020-07-18 07:20:00,60.0,인덕션,주방,2020-07-18,07:20,7,5
2020-07-18 08:20:00,60.0,월드컵슈즈,잡화,2020-07-18,08:20,7,5
2020-07-18 09:20:00,60.0,리복,속옷,2020-07-18,09:20,7,5
2020-07-18 10:20:00,60.0,보루네오침대,가구,2020-07-18,10:20,7,5
2020-07-18 11:20:00,60.0,에버라스트속옷,잡화,2020-07-18,11:20,7,5
2020-07-18 12:20:00,60.0,DB운전자보험,무형,2020-07-18,12:20,7,5
2020-07-18 13:20:00,60.0,코몽트상의,의류,2020-07-18,13:20,7,5
2020-07-18 14:20:00,60.0,삼성TV,가전,2020-07-18,14:20,7,5
2020-07-18 15:20:00,60.0,완도 활전복,농수축,2020-07-18,15:20,7,5
2020-07-18 16:20:00,60.0,국수,농수축,2020-07-18,16:20,7,5
2020-07-18 17:20:00,40.0,마스크,생활용품,2020-07-18,17:20,7,5
2020-07-18 18:00:00,20.0,정보방송,무형,2020-07-18,18:00,7,5
2020-07-18 18:20:00,60.0,에어프라이어,주방,2020-07-18,18:20,7,5
2020-07-18 19:20:00,60.0,대우에어컨,가전,2020-07-18,19:20,7,5
2020-07-18 20:20:00,60.0,헤드남자속옷,속옷,2020-07-18,20:20,7,5
2020-07-18 21:20:00,60.0,LG통돌이세탁기,가전,2020-07-18,21:20,7,5
2020-07-18 22:20:00,60.0,참바다 손질낙지,농수축,2020-07-18,22:20,7,5
2020-07-18 23:20:00,60.0,AXA운전자보험,무형,2020-07-18,23:20,7,5
2020-07-19 00:20:00,60.0,란체티,속옷,2020-07-19,00:20,7,6
2020-07-19 01:20:00,60.0,페인티비,생활용품,2020-07-19,01:20,7,6
2020-07-19 06:20:00,60.0,셀럽염색제,이미용,2020-07-19,06:20,7,6
2020-07-19 07:20:00,60.0,석류즙,건강기능,2020-07-19,07:20,7,6
2020-07-19 08:20:00,60.0,램프쿡,주방,2020-07-19,08:20,7,6
2020-07-19 09:20:00,60.0,라라쎄,의류,2020-07-19,09:20,7,6
2020-07-19 10:20:00,60.0,보디가드,잡화,2020-07-19,10:20,7,6
2020-07-19 11:20:00,60.0,섬유유연제,생활용품,2020-07-19,11:20,7,6
2020-07-19 12:20:00,60.0,명품잡화,잡화,2020-07-19,12:20,7,6
2020-07-19 13:20:00,60.0,마스크,생활용품,2020-07-19,13:20,7,6
2020-07-19 14:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-07-19,14:20,7,6
2020-07-19 15:20:00,60.0,반건조우럭,농수축,2020-07-19,15:20,7,6
2020-07-19 16:20:00,60.0,팽현숙김치,농수축,2020-07-19,16:20,7,6
2020-07-19 17:20:00,60.0,더덕무침,농수축,2020-07-19,17:20,7,6
2020-07-19 18:20:00,60.0,현대해상운전자보험,무형,2020-07-19,18:20,7,6
2020-07-19 19:20:00,60.0,린나이가스레인지,주방,2020-07-19,19:20,7,6
2020-07-19 20:20:00,60.0,청소기,가전,2020-07-19,20:20,7,6
2020-07-19 21:20:00,60.0,LG냉장고,가전,2020-07-19,21:20,7,6
2020-07-19 22:20:00,60.0,마스크,생활용품,2020-07-19,22:20,7,6
2020-07-19 23:20:00,60.0,선일금고,생활용품,2020-07-19,23:20,7,6
2020-07-20 00:20:00,60.0,삼성화재,무형,2020-07-20,00:20,7,0
2020-07-20 01:20:00,40.0,샤워기,생활용품,2020-07-20,01:20,7,0
2020-07-20 06:20:00,60.0,LSX속옷,속옷,2020-07-20,06:20,7,0
2020-07-20 07:20:00,60.0,웰스락밀폐용기,주방,2020-07-20,07:20,7,0
2020-07-20 08:20:00,60.0,치약,생활용품,2020-07-20,08:20,7,0
2020-07-20 09:20:00,60.0,블렌더,주방,2020-07-20,09:20,7,0
2020-07-20 10:20:00,60.0,루이띠에,잡화,2020-07-20,10:20,7,0
2020-07-20 11:20:00,60.0,쥐포,농수축,2020-07-20,11:20,7,0
2020-07-20 12:20:00,60.0,슬리미,무형,2020-07-20,12:20,7,0
2020-07-20 13:20:00,60.0,참존,이미용,2020-07-20,13:20,7,0
2020-07-20 14:20:00,60.0,한일믹서기,주방,2020-07-20,14:20,7,0
2020-07-20 15:20:00,60.0,테팔,주방,2020-07-20,15:20,7,0
2020-07-20 16:20:00,60.0,텐트,잡화,2020-07-20,16:20,7,0
2020-07-20 17:20:00,60.0,장어구이,농수축,2020-07-20,17:20,7,0
2020-07-20 18:20:00,60.0,현대해상운전자보험,무형,2020-07-20,18:20,7,0
2020-07-20 19:20:00,60.0,보루네오침대,가구,2020-07-20,19:20,7,0
2020-07-20 20:20:00,60.0,프로스펙스 속옷,속옷,2020-07-20,20:20,7,0
2020-07-20 21:20:00,60.0,LGTV,가전,2020-07-20,21:20,7,0
2020-07-20 22:20:00,60.0,LG통돌이세탁기,가전,2020-07-20,22:20,7,0
2020-07-20 23:20:00,60.0,프리드라이프,무형,2020-07-20,23:20,7,0
2020-07-21 00:20:00,60.0,반야월뒷고기,농수축,2020-07-21,00:20,7,1
2020-07-21 01:20:00,40.0,헤스티지패션,의류,2020-07-21,01:20,7,1
2020-07-21 06:20:00,60.0,어성초샴푸,이미용,2020-07-21,06:20,7,1
2020-07-21 07:20:00,60.0,오즈페토 슈즈,잡화,2020-07-21,07:20,7,1
2020-07-21 08:20:00,60.0,섬유유연제,생활용품,2020-07-21,08:20,7,1
2020-07-21 09:20:00,60.0,대동모피,의류,2020-07-21,09:20,7,1
2020-07-21 10:20:00,60.0,국수,농수축,2020-07-21,10:20,7,1
2020-07-21 11:20:00,60.0,선풍기,생활용품,2020-07-21,11:20,7,1
2020-07-21 12:20:00,60.0,쿠쿠정수기,무형,2020-07-21,12:20,7,1
2020-07-21 13:20:00,60.0,기절이불,침구,2020-07-21,13:20,7,1
2020-07-21 14:20:00,60.0,쿠쿠 압력밥솥,주방,2020-07-21,14:20,7,1
2020-07-21 15:20:00,60.0,자두,농수축,2020-07-21,15:20,7,1
2020-07-21 16:20:00,60.0,DB운전자보험,무형,2020-07-21,16:20,7,1
2020-07-21 17:20:00,60.0,이종임삼계탕,농수축,2020-07-21,17:20,7,1
2020-07-21 18:20:00,60.0,역전회관불고기,농수축,2020-07-21,18:20,7,1
2020-07-21 19:20:00,60.0,샤워기,생활용품,2020-07-21,19:20,7,1
2020-07-21 20:20:00,60.0,팽현숙김치,농수축,2020-07-21,20:20,7,1
2020-07-21 21:20:00,60.0,LG냉장고,가전,2020-07-21,21:20,7,1
2020-07-21 22:20:00,60.0,마스크,생활용품,2020-07-21,22:20,7,1
2020-07-21 23:20:00,60.0,폴리처커버세트,생활용품,2020-07-21,23:20,7,1
2020-07-22 00:20:00,60.0,휴대폰,무형,2020-07-22,00:20,7,2
2020-07-22 01:20:00,40.0,레이프릴속옷,속옷,2020-07-22,01:20,7,2
2020-07-22 06:20:00,60.0,마리끌레르bs,잡화,2020-07-22,06:20,7,2
2020-07-22 07:20:00,60.0,삼육두유세트,건강기능,2020-07-22,07:20,7,2
2020-07-22 08:20:00,60.0,루나코어스,의류,2020-07-22,08:20,7,2
2020-07-22 09:20:00,60.0,텀블러,주방,2020-07-22,09:20,7,2
2020-07-22 10:20:00,60.0,유귀열삼계탕,농수축,2020-07-22,10:20,7,2
2020-07-22 11:20:00,60.0,마스크,생활용품,2020-07-22,11:20,7,2
