,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액
2334,2020-06-24 22:20:00,,100573,201727,신모델 삼성 무풍슬림 18형 화이트(절전) 스탠드 (AF18T5774WZT)  + 삼성 선풍기 2대(SFN-M35GFGB),가전,1999000,4341096.026112368
2335,2020-06-24 22:20:00,,100573,201725,신모델 무풍 슬림 16형 화이트(절전) 홈멀티 (AF16T5774WZRT) + 삼성 선풍기 2대(SFN-M35GFGB),가전,2199000,4370890.454940074
2336,2020-06-24 22:20:00,,100573,201724,신모델 무풍 슬림 16형 화이트(절전) 스탠드(AF16T5774WZT) + 삼성 선풍기 2대 (SFN-M35GFGB),가전,1799000,4217407.778115952
2337,2020-06-24 22:40:00,20.0,100573,201726,신모델 무풍슬림 에어컨 슬림 18형홈멀티 / AF18T5774WZRT + 삼성 선풍기 2대SFN-M35GFGB,가전,2399000,8376317.190594804
2338,2020-06-24 22:40:00,,100573,201727,신모델 삼성 무풍슬림 18형 화이트(절전) 스탠드 (AF18T5774WZT)  + 삼성 선풍기 2대(SFN-M35GFGB),가전,1999000,7437192.982352016
2339,2020-06-24 22:40:00,,100573,201725,신모델 무풍 슬림 16형 화이트(절전) 홈멀티 (AF16T5774WZRT) + 삼성 선풍기 2대(SFN-M35GFGB),가전,2199000,7484962.198503532
2340,2020-06-24 22:40:00,,100573,201724,신모델 무풍 슬림 16형 화이트(절전) 스탠드(AF16T5774WZT) + 삼성 선풍기 2대 (SFN-M35GFGB),가전,1799000,5360127.344705159
2341,2020-06-24 23:00:00,20.0,100573,201726,신모델 무풍슬림 에어컨 슬림 18형홈멀티 / AF18T5774WZRT + 삼성 선풍기 2대SFN-M35GFGB,가전,2399000,9468454.882444339
2342,2020-06-24 23:00:00,,100573,201727,신모델 삼성 무풍슬림 18형 화이트(절전) 스탠드 (AF18T5774WZT)  + 삼성 선풍기 2대(SFN-M35GFGB),가전,1999000,8429800.670708096
2343,2020-06-24 23:00:00,,100573,201725,신모델 무풍 슬림 16형 화이트(절전) 홈멀티 (AF16T5774WZRT) + 삼성 선풍기 2대(SFN-M35GFGB),가전,2199000,8534203.368495943
2344,2020-06-24 23:00:00,,100573,201724,신모델 무풍 슬림 16형 화이트(절전) 스탠드(AF16T5774WZT) + 삼성 선풍기 2대 (SFN-M35GFGB),가전,1799000,6946520.096647115
2345,2020-06-24 23:20:00,60.0,100848,202508,TCOM_현대해상 (무)하이콜운전자상해보험,무형,0,
2346,2020-06-25 00:20:00,20.0,100379,201242,파격할인 프리미엄 니봇 시그니처 로봇청소기 + 셰퍼데일리 청소기,생활용품,259000,3960669.5756295924
2347,2020-06-25 00:40:00,20.0,100379,201242,파격할인 프리미엄 니봇 시그니처 로봇청소기 + 셰퍼데일리 청소기,생활용품,259000,7343550.78143444
2348,2020-06-25 01:00:00,20.0,100379,201242,파격할인 프리미엄 니봇 시그니처 로봇청소기 + 셰퍼데일리 청소기,생활용품,259000,8013351.581247159
2349,2020-06-25 01:20:00,20.0,100320,201016,올바로 문어발 샤워기 1+1,생활용품,54900,2794457.036190135
2350,2020-06-25 01:20:00,,100320,201017,올바로 문어발 샤워기 1세트,생활용품,28900,2794457.036190135
2351,2020-06-25 01:40:00,16.166666666666668,100320,201016,올바로 문어발 샤워기 1+1,생활용품,54900,2996534.8583763703
2352,2020-06-25 01:40:00,,100320,201017,올바로 문어발 샤워기 1세트,생활용품,28900,2996534.8583763703
2353,2020-06-25 02:00:00,20.0,100320,201016,올바로 문어발 샤워기 1+1,생활용품,54900,3348020.0920097255
2354,2020-06-25 02:00:00,,100320,201017,올바로 문어발 샤워기 1세트,생활용품,28900,3348020.0920097255
2355,2020-06-25 06:20:00,20.0,100082,200221,에레키반1300 자석패치 3팩(총180매),생활용품,70900,2462464.6931185224
2356,2020-06-25 06:20:00,,100082,200222,에레키반1300 자석패치 6팩(총360매),생활용품,120900,3691973.150021215
2357,2020-06-25 06:40:00,20.0,100082,200221,에레키반1300 자석패치 3팩(총180매),생활용품,70900,2491628.286272708
2358,2020-06-25 06:40:00,,100082,200222,에레키반1300 자석패치 6팩(총360매),생활용품,120900,5169343.2610831335
2359,2020-06-25 07:00:00,20.0,100082,200221,에레키반1300 자석패치 3팩(총180매),생활용품,70900,3440722.4700934933
2360,2020-06-25 07:00:00,,100082,200222,에레키반1300 자석패치 6팩(총360매),생활용품,120900,7338937.59016897
2361,2020-06-25 07:20:00,20.0,100480,201456,라라쎄 자수 레이스 롱원피스 패키지(원피스 2종+볼레로 1종),의류,49800,13392887.60568352
2362,2020-06-25 07:40:00,20.0,100480,201456,라라쎄 자수 레이스 롱원피스 패키지(원피스 2종+볼레로 1종),의류,49800,4501241.84499942
2363,2020-06-25 08:00:00,20.0,100480,201456,라라쎄 자수 레이스 롱원피스 패키지(원피스 2종+볼레로 1종),의류,49800,6363259.760902552
2364,2020-06-25 08:20:00,20.0,100003,200004,PN  메가티타늄 후라이팬 기본세트,주방,68000,7201756.803110164
2365,2020-06-25 08:20:00,,100003,200003,PN 메가티타늄 후라이팬+IH 인덕션 1구 풀세트,주방,98000,9666560.407489594
2366,2020-06-25 08:40:00,20.0,100003,200004,PN  메가티타늄 후라이팬 기본세트,주방,68000,4927855.300161943
2367,2020-06-25 08:40:00,,100003,200003,PN 메가티타늄 후라이팬+IH 인덕션 1구 풀세트,주방,98000,8525883.179125478
2368,2020-06-25 09:00:00,20.0,100003,200004,PN  메가티타늄 후라이팬 기본세트,주방,68000,5971945.2557127895
2369,2020-06-25 09:00:00,,100003,200003,PN 메가티타늄 후라이팬+IH 인덕션 1구 풀세트,주방,98000,10787047.035549928
2370,2020-06-25 09:20:00,20.0,100542,201623,진도기삼활전복25마리,농수축,59900,4654718.953410094
2371,2020-06-25 09:40:00,20.0,100542,201623,진도기삼활전복25마리,농수축,59900,4359741.737791202
2372,2020-06-25 10:00:00,20.0,100542,201623,진도기삼활전복25마리,농수축,59900,4999451.280345941
2373,2020-06-25 10:20:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,644669.6983751412
2374,2020-06-25 10:40:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,1576721.3300450149
2375,2020-06-25 11:00:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,1888083.2128571423
2376,2020-06-25 11:20:00,20.0,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방,89000,6514903.244740783
2377,2020-06-25 11:40:00,20.0,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방,89000,6223216.974413991
2378,2020-06-25 12:00:00,20.0,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방,89000,6603839.925739273
2379,2020-06-25 12:20:00,20.0,100314,201014,엘렌실라&코즈미 쑥클렌져(펌핑기),이미용,49000,668226.125350688
2380,2020-06-25 12:40:00,20.0,100314,201014,엘렌실라&코즈미 쑥클렌져(펌핑기),이미용,49000,1101805.817154207
2381,2020-06-25 13:00:00,20.0,100314,201014,엘렌실라&코즈미 쑥클렌져(펌핑기),이미용,49000,1352796.6439770055
2382,2020-06-25 13:20:00,20.0,100034,200997, 레노마 우/양산 2종세트,잡화,49000,3103041.377828619
2383,2020-06-25 13:40:00,20.0,100034,200997, 레노마 우/양산 2종세트,잡화,49000,4429025.963437516
2384,2020-06-25 14:00:00,20.0,100034,200997, 레노마 우/양산 2종세트,잡화,49000,5378641.060234909
2385,2020-06-25 14:20:00,20.0,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품,139000,4352440.737715041
2386,2020-06-25 14:40:00,20.0,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품,139000,5709163.234938137
2387,2020-06-25 15:00:00,20.0,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품,139000,8984240.224440522
2388,2020-06-25 15:20:00,20.0,100607,201950,푸마 드라이셀 시그니처 캣 노와이어 브라 14종 패키지(14차),속옷,129000,10596808.427887563
2389,2020-06-25 15:40:00,20.0,100607,201950,푸마 드라이셀 시그니처 캣 노와이어 브라 14종 패키지(14차),속옷,129000,9236173.278908556
2390,2020-06-25 16:00:00,20.0,100607,201950,푸마 드라이셀 시그니처 캣 노와이어 브라 14종 패키지(14차),속옷,129000,11754962.537733871
2391,2020-06-25 16:20:00,20.0,100167,200588,유귀열의 귀한 갓김치 5kg,농수축,30900,4405578.464338973
2392,2020-06-25 16:40:00,20.0,100167,200588,유귀열의 귀한 갓김치 5kg,농수축,30900,4563913.221644474
2393,2020-06-25 17:00:00,20.0,100167,200588,유귀열의 귀한 갓김치 5kg,농수축,30900,6035353.386601671
2394,2020-06-25 17:20:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,3526957.639191922
2395,2020-06-25 17:40:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,3164792.3054027935
2396,2020-06-25 18:00:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,4257446.227906062
2397,2020-06-25 18:20:00,20.0,100384,201253,보디가드 남성드로즈12종,속옷,49900,6393856.018203893
2398,2020-06-25 18:20:00,,100384,201252,보디가드 남성 트렁크8종,속옷,49900,6046498.670997417
2399,2020-06-25 18:40:00,20.0,100384,201253,보디가드 남성드로즈12종,속옷,49900,4020230.229095281
2400,2020-06-25 18:40:00,,100384,201252,보디가드 남성 트렁크8종,속옷,49900,3805649.427959968
2401,2020-06-25 19:00:00,20.0,100384,201253,보디가드 남성드로즈12종,속옷,49900,5334501.94943215
2402,2020-06-25 19:00:00,,100384,201252,보디가드 남성 트렁크8종,속옷,49900,5066702.047587979
2403,2020-06-25 19:20:00,20.0,100290,202242,클라쎄 벽걸이 에어컨 MKRA06DTB,가전,449000,3084815.543741883
2404,2020-06-25 19:20:00,,100290,202245,클라쎄 벽걸이 에어컨 TDOZ-S10JK,가전,749000,2985708.24337476
2405,2020-06-25 19:40:00,20.0,100290,202242,클라쎄 벽걸이 에어컨 MKRA06DTB,가전,449000,6442524.862814062
2406,2020-06-25 19:40:00,,100290,202245,클라쎄 벽걸이 에어컨 TDOZ-S10JK,가전,749000,6654300.875994137
2407,2020-06-25 20:00:00,20.0,100290,202242,클라쎄 벽걸이 에어컨 MKRA06DTB,가전,449000,8676381.642677212
2408,2020-06-25 20:00:00,,100290,202245,클라쎄 벽걸이 에어컨 TDOZ-S10JK,가전,749000,6311956.011297696
2409,2020-06-25 20:20:00,20.0,100205,200724,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,548000,7180115.210663355
2410,2020-06-25 20:20:00,,100205,200727,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,598000,5343762.968749926
2411,2020-06-25 20:20:00,,100205,200730,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,648000,4706925.498043583
2412,2020-06-25 20:40:00,20.0,100205,200724,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,548000,12330454.964990249
2413,2020-06-25 20:40:00,,100205,200727,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,598000,8242660.697316006
2414,2020-06-25 20:40:00,,100205,200730,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,648000,7390257.8823668
2415,2020-06-25 21:00:00,20.0,100205,200724,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,548000,16966589.586421993
2416,2020-06-25 21:00:00,,100205,200727,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,598000,12768075.327744754
2417,2020-06-25 21:00:00,,100205,200730,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,648000,9865708.459192444
2418,2020-06-25 21:20:00,20.0,100785,202296,전철우냉면25인분,농수축,40900,6061229.542370056
2419,2020-06-25 21:40:00,20.0,100785,202296,전철우냉면25인분,농수축,40900,5420537.168918782
2420,2020-06-25 22:00:00,20.0,100785,202296,전철우냉면25인분,농수축,40900,4682022.80967769
2421,2020-06-25 22:20:00,20.0,100511,201572,국내산 손질 통오징어 10팩,농수축,47900,4725507.596243944
2422,2020-06-25 22:40:00,20.0,100511,201572,국내산 손질 통오징어 10팩,농수축,47900,5975508.715089732
2423,2020-06-25 23:00:00,20.0,100511,201572,국내산 손질 통오징어 10팩,농수축,47900,7056826.217361785
2424,2020-06-25 23:20:00,20.0,100073,200195,삼성화재 행복한파트너 주택상해윤전자(올케어),무형,0,
2425,2020-06-25 23:40:00,20.0,100073,200195,삼성화재 행복한파트너 주택상해윤전자(올케어),무형,0,
2426,2020-06-26 00:00:00,20.0,100073,200195,삼성화재 행복한파트너 주택상해윤전자(올케어),무형,0,
2427,2020-06-26 00:20:00,20.0,100035,200057,임화자의 명인육포 15g x 40봉,농수축,39900,4481952.861472014
2428,2020-06-26 00:40:00,20.0,100035,200057,임화자의 명인육포 15g x 40봉,농수축,39900,3991103.145700243
2429,2020-06-26 01:00:00,9.416666666666666,100035,200057,임화자의 명인육포 15g x 40봉,농수축,39900,2884084.7932269243
2430,2020-06-26 01:20:00,20.0,100097,200266,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,129000,3633583.6607378526
2431,2020-06-26 01:20:00,,100097,200270,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,119000,4016121.343706087
2432,2020-06-26 01:40:00,16.2,100097,200266,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,129000,6622470.278237385
2433,2020-06-26 01:40:00,,100097,200270,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,119000,6914557.94811692
2434,2020-06-26 02:00:00,20.0,100097,200266,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,129000,6374499.498884571
2435,2020-06-26 02:00:00,,100097,200270,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,119000,6571503.122119801
2436,2020-06-26 06:20:00,20.0,100331,201039,셀럽by재클린 새치컬러염색제 시즌2,이미용,39800,1192596.5373156872
2437,2020-06-26 06:40:00,20.0,100331,201039,셀럽by재클린 새치컬러염색제 시즌2,이미용,39800,3044871.857261411
2438,2020-06-26 07:00:00,20.0,100331,201039,셀럽by재클린 새치컬러염색제 시즌2,이미용,39800,3254603.3992911605
2439,2020-06-26 07:20:00,20.0,100647,201968,로질리 도로시 원피스 3종,의류,39800,11424363.457305651
2440,2020-06-26 07:40:00,20.0,100647,201968,로질리 도로시 원피스 3종,의류,39800,3776637.4128436074
2441,2020-06-26 08:00:00,20.0,100647,201968,로질리 도로시 원피스 3종,의류,39800,6053330.553867608
2442,2020-06-26 08:20:00,20.0,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품,30900,3405953.336327425
2443,2020-06-26 08:40:00,20.0,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품,30900,3182432.3981620297
2444,2020-06-26 09:00:00,20.0,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품,30900,4731289.750769776
2445,2020-06-26 09:20:00,20.0,100535,201613,갓바위대천김도시락김120봉,농수축,29900,3806413.134142177
2446,2020-06-26 09:20:00,,100535,201614,갓바위전장김27봉,농수축,29900,3806413.134142177
2447,2020-06-26 09:40:00,20.0,100535,201613,갓바위대천김도시락김120봉,농수축,29900,3519914.328298613
2448,2020-06-26 09:40:00,,100535,201614,갓바위전장김27봉,농수축,29900,3519914.328298613
2449,2020-06-26 10:00:00,20.0,100535,201613,갓바위대천김도시락김120봉,농수축,29900,4906060.42020887
2450,2020-06-26 10:00:00,,100535,201614,갓바위전장김27봉,농수축,29900,4906060.42020887
2451,2020-06-26 10:20:00,20.0,100759,202212,아가타 토오픈 부티 샌들 + 웨지 뮬,잡화,39900,4069995.2006866164
2452,2020-06-26 10:40:00,20.0,100759,202212,아가타 토오픈 부티 샌들 + 웨지 뮬,잡화,39900,4112018.9885525974
2453,2020-06-26 11:00:00,20.0,100759,202212,아가타 토오픈 부티 샌들 + 웨지 뮬,잡화,39900,4860943.001881552
2454,2020-06-26 11:20:00,20.0,100593,201814,신일써큘레이터 스탠드 블랙+블랙(SIF-R09DBK),생활용품,268000,3671936.2244487423
2455,2020-06-26 11:20:00,,100593,201818,신일써큘레이터 스탠드 화이트+화이트(SIF-R09DWH),생활용품,268000,3671936.2244487423
2456,2020-06-26 11:20:00,,100593,201812,신일써큘레이터 스탠드 블랙(SIF-R09DBK),생활용품,148000,5616029.471604292
2457,2020-06-26 11:20:00,,100593,201816,신일써큘레이터 스탠드 화이트(SIF-R09DWH),생활용품,148000,5616029.471604292
2458,2020-06-26 11:40:00,20.0,100593,201814,신일써큘레이터 스탠드 블랙+블랙(SIF-R09DBK),생활용품,268000,7177448.925902767
2459,2020-06-26 11:40:00,,100593,201818,신일써큘레이터 스탠드 화이트+화이트(SIF-R09DWH),생활용품,268000,7177448.925902767
2460,2020-06-26 11:40:00,,100593,201812,신일써큘레이터 스탠드 블랙(SIF-R09DBK),생활용품,148000,6595771.074527
2461,2020-06-26 11:40:00,,100593,201816,신일써큘레이터 스탠드 화이트(SIF-R09DWH),생활용품,148000,6595771.074527
2462,2020-06-26 12:00:00,20.0,100593,201814,신일써큘레이터 스탠드 블랙+블랙(SIF-R09DBK),생활용품,268000,8801089.541591637
2463,2020-06-26 12:00:00,,100593,201818,신일써큘레이터 스탠드 화이트+화이트(SIF-R09DWH),생활용품,268000,8801089.541591637
2464,2020-06-26 12:00:00,,100593,201812,신일써큘레이터 스탠드 블랙(SIF-R09DBK),생활용품,148000,8955156.665864436
2465,2020-06-26 12:00:00,,100593,201816,신일써큘레이터 스탠드 화이트(SIF-R09DWH),생활용품,148000,8955156.665864436
2466,2020-06-26 12:20:00,20.0,100659,201988,웰스(Wells)  정수기 렌탈,무형,0,
2467,2020-06-26 12:40:00,20.0,100659,201988,웰스(Wells)  정수기 렌탈,무형,0,
2468,2020-06-26 13:00:00,20.0,100659,201988,웰스(Wells)  정수기 렌탈,무형,0,
2469,2020-06-26 13:20:00,20.0,100365,201153,레비노블 자외선 차단 양산 1+1세트,잡화,54800,2464397.35823418
2470,2020-06-26 13:20:00,,100365,201154,레비노블 자외선 차단 양산 1세트,잡화,39800,2464397.35823418
2471,2020-06-26 13:40:00,20.0,100365,201153,레비노블 자외선 차단 양산 1+1세트,잡화,54800,3234315.1464532283
2472,2020-06-26 13:40:00,,100365,201154,레비노블 자외선 차단 양산 1세트,잡화,39800,3234315.1464532283
2473,2020-06-26 14:00:00,20.0,100365,201153,레비노블 자외선 차단 양산 1+1세트,잡화,54800,4492000.009514318
2474,2020-06-26 14:00:00,,100365,201154,레비노블 자외선 차단 양산 1세트,잡화,39800,4492000.009514318
2475,2020-06-26 14:20:00,20.0,100195,200651,레이프릴 데일리 코튼 보정팬티 12종,속옷,39900,4353193.9892289145
2476,2020-06-26 14:40:00,20.0,100195,200651,레이프릴 데일리 코튼 보정팬티 12종,속옷,39900,3255718.801418128
2477,2020-06-26 15:00:00,20.0,100195,200651,레이프릴 데일리 코튼 보정팬티 12종,속옷,39900,4502601.908027673
2478,2020-06-26 15:20:00,20.0,100842,202486,단순생활 넥밴드 휴대용 선풍기(1+1),생활용품,59900,3482779.5545599936
2479,2020-06-26 15:20:00,,100842,202485,단순생활 넥밴드 휴대용 선풍기,생활용품,39900,3482779.5545599936
2480,2020-06-26 15:40:00,20.0,100842,202486,단순생활 넥밴드 휴대용 선풍기(1+1),생활용품,59900,4175727.942063713
2481,2020-06-26 15:40:00,,100842,202485,단순생활 넥밴드 휴대용 선풍기,생활용품,39900,4175727.942063713
2482,2020-06-26 16:00:00,20.0,100842,202486,단순생활 넥밴드 휴대용 선풍기(1+1),생활용품,59900,5147724.481575312
2483,2020-06-26 16:00:00,,100842,202485,단순생활 넥밴드 휴대용 선풍기,생활용품,39900,5147724.481575312
2484,2020-06-26 16:20:00,20.0,100511,201574,국내산 손질오징어 150g * 15팩,농수축,45900,4475101.685110489
2485,2020-06-26 16:40:00,20.0,100511,201574,국내산 손질오징어 150g * 15팩,농수축,45900,4490564.816702232
2486,2020-06-26 17:00:00,20.0,100511,201574,국내산 손질오징어 150g * 15팩,농수축,45900,6509125.1804323215
2487,2020-06-26 17:20:00,20.0,100012,200021,AAC의 여름 별미김치 3종,농수축,29900,4383634.423767473
2488,2020-06-26 17:40:00,20.0,100012,200021,AAC의 여름 별미김치 3종,농수축,29900,3752262.499221663
2489,2020-06-26 18:00:00,20.0,100012,200021,AAC의 여름 별미김치 3종,농수축,29900,4817025.589759891
2490,2020-06-26 18:20:00,20.0,100610,201951,푸마 드라이셀 썸머 엣지 드로즈 11종 패키지,속옷,89000,10082655.487559129
2491,2020-06-26 18:20:00,,100610,201949,푸마 드라이셀 스트레치 트렁크 8종 패키지,속옷,89000,9985556.49802849
2492,2020-06-26 18:20:00,,100610,201948,푸마 드라이셀 기능성 언더탑 8종 패키지,속옷,89000,9985556.49802849
2493,2020-06-26 18:40:00,20.0,100610,201951,푸마 드라이셀 썸머 엣지 드로즈 11종 패키지,속옷,89000,7759163.69717509
2494,2020-06-26 18:40:00,,100610,201949,푸마 드라이셀 스트레치 트렁크 8종 패키지,속옷,89000,7779805.110931722
2495,2020-06-26 18:40:00,,100610,201948,푸마 드라이셀 기능성 언더탑 8종 패키지,속옷,89000,7779805.110931722
2496,2020-06-26 19:00:00,20.0,100610,201951,푸마 드라이셀 썸머 엣지 드로즈 11종 패키지,속옷,89000,10246277.436643502
2497,2020-06-26 19:00:00,,100610,201949,푸마 드라이셀 스트레치 트렁크 8종 패키지,속옷,89000,10177499.255948931
2498,2020-06-26 19:00:00,,100610,201948,푸마 드라이셀 기능성 언더탑 8종 패키지,속옷,89000,10177499.255948931
2499,2020-06-26 19:20:00,20.0,100765,202225,린나이 엣지 가스레인지 3구 (스탠드/매립) (까사니압력솥),주방,279000,4209604.764129456
2500,2020-06-26 19:20:00,,100765,202223,린나이 엣지 가스레인지 2구 (까사니압력솥),주방,219000,5638490.387060319
2501,2020-06-26 19:40:00,20.0,100765,202225,린나이 엣지 가스레인지 3구 (스탠드/매립) (까사니압력솥),주방,279000,9704609.505019333
2502,2020-06-26 19:40:00,,100765,202223,린나이 엣지 가스레인지 2구 (까사니압력솥),주방,219000,15701628.103969185
2503,2020-06-26 20:00:00,20.0,100765,202225,린나이 엣지 가스레인지 3구 (스탠드/매립) (까사니압력솥),주방,279000,12328627.110334009
2504,2020-06-26 20:00:00,,100765,202223,린나이 엣지 가스레인지 2구 (까사니압력솥),주방,219000,15541664.22997909
2505,2020-06-26 20:20:00,20.0,100150,200424,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,499900,7430972.4413532885
2506,2020-06-26 20:40:00,20.0,100150,200424,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,499900,10866394.043682976
2507,2020-06-26 21:00:00,20.0,100150,200424,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,499900,15983773.794388976
2508,2020-06-26 21:20:00,20.0,100548,201634,완도꼬마활전복 1.3kg,농수축,29900,4997731.216591608
2509,2020-06-26 21:40:00,20.0,100548,201634,완도꼬마활전복 1.3kg,농수축,29900,6128970.625088491
2510,2020-06-26 22:00:00,20.0,100548,201634,완도꼬마활전복 1.3kg,농수축,29900,5722366.292394075
2511,2020-06-26 22:20:00,20.0,100823,202425,아룬싸왓 코코넛 천연라텍스 퀸사이즈,생활용품,218000,4162857.8569609257
2512,2020-06-26 22:20:00,,100823,202424,아룬싸왓 코코넛 천연라텍스 매트리스 슈퍼싱글,생활용품,168000,3557732.6197768836
2513,2020-06-26 22:20:00,,100823,202423,아룬싸왓  천연 라텍스 구름 배개 1+1더블세트,생활용품,90000,13645540.941506669
2514,2020-06-26 22:40:00,20.0,100823,202425,아룬싸왓 코코넛 천연라텍스 퀸사이즈,생활용품,218000,13998570.979157422
2515,2020-06-26 22:40:00,,100823,202424,아룬싸왓 코코넛 천연라텍스 매트리스 슈퍼싱글,생활용품,168000,9519810.983490964
2516,2020-06-26 22:40:00,,100823,202423,아룬싸왓  천연 라텍스 구름 배개 1+1더블세트,생활용품,90000,13926413.382720761
2517,2020-06-26 23:00:00,20.0,100823,202425,아룬싸왓 코코넛 천연라텍스 퀸사이즈,생활용품,218000,12947679.75645709
2518,2020-06-26 23:00:00,,100823,202424,아룬싸왓 코코넛 천연라텍스 매트리스 슈퍼싱글,생활용품,168000,11727747.908665217
2519,2020-06-26 23:00:00,,100823,202423,아룬싸왓  천연 라텍스 구름 배개 1+1더블세트,생활용품,90000,16479573.67038276
2520,2020-06-26 23:20:00,60.0,100554,201641,DB손해보험 참좋은운전자보험(1912),무형,0,
2521,2020-06-27 00:20:00,20.0,100360,201147,밸런스파워 플래티늄,생활용품,79000,10349416.457628932
2522,2020-06-27 00:40:00,20.0,100360,201147,밸런스파워 플래티늄,생활용품,79000,9484137.46237823
2523,2020-06-27 01:00:00,20.0,100360,201147,밸런스파워 플래티늄,생활용품,79000,8337207.00196752
2524,2020-06-27 01:20:00,20.0,100069,200192,칼리베이직 패브릭백 4종세트,잡화,39900,4503869.8404629845
2525,2020-06-27 01:40:00,15.933333333333334,100069,200192,칼리베이직 패브릭백 4종세트,잡화,39900,6866491.719575639
2526,2020-06-27 02:00:00,20.0,100069,200192,칼리베이직 패브릭백 4종세트,잡화,39900,6460194.02833342
2527,2020-06-27 06:20:00,20.0,100727,202124,자연감성 여성블라우스2종,의류,79900,19121695.957883865
2528,2020-06-27 06:20:00,,100727,202122,자연감성 남성 셔츠2종,의류,79900,15979173.115704017
2529,2020-06-27 06:40:00,20.0,100727,202124,자연감성 여성블라우스2종,의류,79900,9812120.301158138
2530,2020-06-27 06:40:00,,100727,202122,자연감성 남성 셔츠2종,의류,79900,8786834.621110648
2531,2020-06-27 07:00:00,20.0,100727,202124,자연감성 여성블라우스2종,의류,79900,13849027.412336925
2532,2020-06-27 07:00:00,,100727,202122,자연감성 남성 셔츠2종,의류,79900,13332972.141187424
2533,2020-06-27 07:20:00,20.0,100419,201324,코몽트 이지웨어 상하의6종세트,의류,49900,14328405.258473402
2534,2020-06-27 07:40:00,20.0,100419,201324,코몽트 이지웨어 상하의6종세트,의류,49900,6128978.0376100065
2535,2020-06-27 08:00:00,20.0,100419,201324,코몽트 이지웨어 상하의6종세트,의류,49900,9933956.914548712
2536,2020-06-27 08:20:00,20.0,100638,201956,램프쿡 자동회전냄비,주방,109000,8948445.934875749
2537,2020-06-27 08:40:00,20.0,100638,201956,램프쿡 자동회전냄비,주방,109000,8853974.637087932
2538,2020-06-27 09:00:00,20.0,100638,201956,램프쿡 자동회전냄비,주방,109000,10778964.34303816
2539,2020-06-27 09:20:00,20.0,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방,89000,8587177.409656854
2540,2020-06-27 09:40:00,20.0,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방,89000,7616197.1328271525
2541,2020-06-27 10:00:00,20.0,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방,89000,8261211.752465956
2542,2020-06-27 10:20:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,1171602.0897018916
2543,2020-06-27 10:40:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,2667512.383253718
2544,2020-06-27 11:00:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,3143415.8120250115
2545,2020-06-27 11:20:00,20.0,100599,201952,푸마 순면 100% 언더셔츠 7종 데일리 패키지(5차),속옷,69000,6644874.760625465
